chr	start	end	name	TargetGene	TargetGeneTSS	CellType	ABC.Score
chr7	140383478	140383978	genic|chr7:140383478-140383978	NDUFB2	140396480		0.029611
chr7	140383478	140383978	genic|chr7:140383478-140383978	NDUFB2-AS1	140396877		0.029611
chr7	140776076	140776649	genic|chr7:140776076-140776649	TMEM178B	140774031		0.038722
chr7	141065904	141067141	genic|chr7:141065904-141067141	PTN	137028736		0.030918
chr7	142976011	142976914	genic|chr7:142976011-142976914	GSTK1	142960521		0.110301
chr7	142976011	142976914	genic|chr7:142976011-142976914	LOC105375545	142983427		0.021871
chr7	148843801	148845765	genic|chr7:148843801-148845765	ZNF212	148936741		0.030603
chr7	149322545	149323045	intergenic|chr7:149322545-149323045	ZNF767P	149321881		0.077247
chr7	149445262	149445762	intergenic|chr7:149445262-149445762	SSPO	149473130		0.023086
chr7	149468364	149469944	genic|chr7:149468364-149469944	ZNF467	149470568		0.623413
chr7	149480520	149481020	genic|chr7:149480520-149481020	SSPO	149473130		0.090124
chr7	149551640	149552140	genic|chr7:149551640-149552140	ZNF862	149535455		0.035144
chr7	150080717	150081635	genic|chr7:150080717-150081635	REPIN1	150065878		0.043387
chr7	150080717	150081635	genic|chr7:150080717-150081635	LOC728743	150102839		0.048082
chr7	150652556	150653326	genic|chr7:150652556-150653326	NOS3	150690891		0.037712
chr7	150661920	150662420	genic|chr7:150661920-150662420	KCNH2	150675402		0.023725
chr7	150673694	150674194	genic|chr7:150673694-150674194	KCNH2	150675402		0.068868
chr7	150677688	150678188	intergenic|chr7:150677688-150678188	KCNH2	150675402		0.037542
chr7	150683070	150683570	intergenic|chr7:150683070-150683570	KCNH2	150675402		0.047641
chr7	150685514	150686184	intergenic|chr7:150685514-150686184	FASTK	150777970		0.024545
chr7	150707285	150707918	intergenic|chr7:150707285-150707918	ABCB8	150725508		0.053493
chr7	150757356	150757856	genic|chr7:150757356-150757856	SLC4A2	150756656		0.109093
chr7	150784422	150784922	genic|chr7:150784422-150784922	AGAP3	150783508		0.047527
chr7	150869284	150870266	intergenic|chr7:150869284-150870266	CHPF2	150929574		0.029274
chr7	150896520	150897145	genic|chr7:150896520-150897145	CHPF2	150929574		0.022195
chr7	150948589	150949486	genic|chr7:150948589-150949486	CHPF2	150929574		0.085520
chr7	150949939	150950439	genic|chr7:150949939-150950439	SMARCD3	150974231		0.037568
chr7	151000243	151001195	intergenic|chr7:151000243-151001195	SMARCD3	150974231		0.059884
chr7	151235838	151237020	intergenic|chr7:151235838-151237020	RHEB	151217010		0.095545
chr7	151575019	151575519	genic|chr7:151575019-151575519	PRKAG2-AS1	151574126		0.069023
chr7	151575019	151575519	genic|chr7:151575019-151575519	PRKAG2	151574316		0.069023
chr7	154002797	154003786	genic|chr7:154002797-154003786	DPP6	154002296		0.240215
chr7	154799558	154800058	intergenic|chr7:154799558-154800058	PAXIP1-AS1	154795142		0.056973
chr7	155090505	155091005	genic|chr7:155090505-155091005	INSIG1	155089481		0.136953
chr7	155249437	155250316	intergenic|chr7:155249437-155250316	EN2	155250823		0.407538
chr7	155581242	155581742	intergenic|chr7:155581242-155581742	SHH	155601766		0.029089
chr7	157065404	157066665	intergenic|chr7:157065404-157066665	DNAJB6	157129709		0.024816
chr7	157633275	157635180	genic|chr7:157633275-157635180	MNX1	156803347		0.047951
chr7	157633275	157635180	genic|chr7:157633275-157635180	MNX1-AS1	156803550		0.047951
chr7	157644194	157644851	genic|chr7:157644194-157644851	LOC100506585	157647276		0.364264
chr7	158650866	158652094	genic|chr7:158650866-158652094	WDR60	158649268		0.049135
chr6	2902008	2902508	genic|chr6:2902008-2902508	SERPINB9	2903546		0.050330
chr6	3068230	3069841	genic|chr6:3068230-3069841	RIPK1	3064121		0.030424
chr6	3162683	3163781	intergenic|chr6:3162683-3163781	TUBB2A	3157783		0.049490
chr6	3230986	3232234	intergenic|chr6:3230986-3232234	TUBB2A	3157783		0.026776
chr6	3230986	3232234	intergenic|chr6:3230986-3232234	LOC100507194	3196001		0.035988
chr6	3351122	3352105	genic|chr6:3351122-3352105	TUBB2B	3227968		0.021746
chr6	4018238	4019244	intergenic|chr6:4018238-4019244	PRPF4B	4021568		0.037344
chr6	7109163	7110224	genic|chr6:7109163-7110224	RREB1	7108085		0.112538
chr6	7727237	7728278	genic|chr6:7727237-7728278	SNRNP48	7590431		0.025318
chr6	7727237	7728278	genic|chr6:7727237-7728278	BMP6	7726331		0.179178
chr6	10559551	10560772	genic|chr6:10559551-10560772	TFAP2A-AS1	10412550		0.021837
chr6	10837481	10839310	intergenic|chr6:10837481-10839310	C6orf52	10694839		0.020028
chr6	12291461	12292110	genic|chr6:12291461-12292110	EDN1	12290528		0.030003
chr6	13925635	13926135	genic|chr6:13925635-13926135	RNF182	13925097		0.083108
chr6	20403199	20404695	genic|chr6:20403199-20404695	E2F3	20402136		0.580557
chr6	21587187	21589896	intergenic|chr6:21587187-21589896	SOX4	21593971		0.027051
chr6	21664796	21665561	intergenic|chr6:21664796-21665561	CASC15	21666674		0.164789
chr6	21667211	21667988	genic|chr6:21667211-21667988	CASC15	21666674		0.110295
chr6	24359669	24360620	intergenic|chr6:24359669-24360620	DCDC2	24358280		0.047192
chr6	24720354	24722278	intergenic|chr6:24720354-24722278	TDP2	24667115		0.044035
chr6	24720354	24722278	intergenic|chr6:24720354-24722278	ACOT13	24667262		0.044035
chr6	26188011	26188511	intergenic|chr6:26188011-26188511	HIST1H4D	26189304		0.065260
chr6	26197043	26198089	genic|chr6:26197043-26198089	HIST1H3D	26199521		0.038036
chr6	26197043	26198089	genic|chr6:26197043-26198089	HIST1H2AD	26199521		0.038036
chr6	26197043	26198089	genic|chr6:26197043-26198089	HIST1H2BF	26199786		0.038045
chr6	26223777	26224853	intergenic|chr6:26223777-26224853	HIST1H3E	26225382		0.201070
chr6	26241570	26242150	intergenic|chr6:26241570-26242150	HIST1H4F	26240653		0.104256
chr6	26595925	26596653	intergenic|chr6:26595925-26596653	ABT1	26597170		0.138494
chr6	27101509	27102009	intergenic|chr6:27101509-27102009	HIST1H2BJ	27100575		0.081416
chr6	27101509	27102009	intergenic|chr6:27101509-27102009	HIST1H2AG	27100816		0.081415
chr6	27144481	27146608	intergenic|chr6:27144481-27146608	HIST1H3H	27777841		0.020940
chr6	27833786	27834743	genic|chr6:27833786-27834743	HIST1H2AL	27833106		0.135321
chr6	27833786	27834743	genic|chr6:27833786-27834743	HIST1H1B	27835359		0.290158
chr6	27862039	27862539	intergenic|chr6:27862039-27862539	HIST1H2BO	27861202		0.131796
chr6	28510036	28512563	intergenic|chr6:28510036-28512563	ZSCAN23	28411279		0.029797
chr6	30042052	30042917	genic|chr6:30042052-30042917	RNF39	30043628		0.050192
chr6	30873824	30874324	intergenic|chr6:30873824-30874324	GTF2H4	30875976		0.040690
chr6	31025122	31026438	genic|chr6:31025122-31026438	MICA	31367560		0.022690
chr6	31368491	31368991	genic|chr6:31368491-31368991	MICA	31367560		0.030541
chr6	31410055	31410702	genic|chr6:31410055-31410702	LINC01149	31409443		0.061467
chr6	31705089	31705589	intergenic|chr6:31705089-31705589	CLIC1	31704341		0.032149
chr6	32939239	32940209	genic|chr6:32939239-32940209	C6orf48	31802691		0.028651
chr6	32939239	32940209	genic|chr6:32939239-32940209	FKBPL	32098067		0.042194
chr6	32939239	32940209	genic|chr6:32939239-32940209	LOC100294145	32861952		0.028663
chr6	32939239	32940209	genic|chr6:32939239-32940209	BRD2	32938664		0.416615
chr6	32939239	32940209	genic|chr6:32939239-32940209	RXRB	33168473		0.037035
chr6	32939239	32940209	genic|chr6:32939239-32940209	SLC39A7	33168602		0.037035
chr6	32939239	32940209	genic|chr6:32939239-32940209	RING1	33176285		0.029256
chr6	32939239	32940209	genic|chr6:32939239-32940209	B3GALT4	33244916		0.044581
chr6	32939239	32940209	genic|chr6:32939239-32940209	WDR46	33257304		0.030777
chr6	32939239	32940209	genic|chr6:32939239-32940209	PFDN6	33257373		0.030777
chr6	32939239	32940209	genic|chr6:32939239-32940209	CUTA	33386065		0.036021
chr6	32939239	32940209	genic|chr6:32939239-32940209	UQCC2	33679528		0.029299
chr6	34111667	34112448	genic|chr6:34111667-34112448	GRM4	34113914		0.171394
chr6	34725609	34726109	genic|chr6:34725609-34726109	SNRPC	34724870		0.032669
chr6	35695048	35696137	genic|chr6:35695048-35696137	LOC285847	35704724		0.024335
chr6	35695048	35696137	genic|chr6:35695048-35696137	ARMC12	35704808		0.024335
chr6	35996497	35996997	genic|chr6:35996497-35996997	MAPK14	35995453		0.068976
chr6	37104960	37106391	intergenic|chr6:37104960-37106391	IP6K3	33714762		0.027186
chr6	37104960	37106391	intergenic|chr6:37104960-37106391	LHFPL5	35773070		0.052214
chr6	37532997	37534541	intergenic|chr6:37532997-37534541	CCDC167	37467700		0.023203
chr6	37664294	37664794	genic|chr6:37664294-37664794	MDGA1	37665766		0.100215
chr6	41907938	41908438	genic|chr6:41907938-41908438	CCND3	41909586		0.085289
chr6	41908495	41908995	genic|chr6:41908495-41908995	CCND3	41909586		0.042017
chr6	42515029	42516208	intergenic|chr6:42515029-42516208	TAF8	42018250		0.025632
chr6	42694264	42694764	intergenic|chr6:42694264-42694764	ATP6V0CP3	42695313		0.023454
chr6	43141904	43142654	genic|chr6:43141904-43142654	CUL9	43149921		0.027953
chr6	43148572	43149072	genic|chr6:43148572-43149072	CUL9	43149921		0.051214
chr6	43214115	43215512	genic|chr6:43214115-43215512	CUL9	43149921		0.024307
chr6	43214115	43215512	genic|chr6:43214115-43215512	DNPH1	43197211		0.052373
chr6	43214115	43215512	genic|chr6:43214115-43215512	TTBK1	43211417		0.071738
chr6	43394863	43396233	intergenic|chr6:43394863-43396233	CUL9	43149921		0.021673
chr6	43394863	43396233	intergenic|chr6:43394863-43396233	LRRC73	43478081		0.020041
chr6	43634888	43636447	genic|chr6:43634888-43636447	MRPL2	43027283		0.025885
chr6	43634888	43636447	genic|chr6:43634888-43636447	KLC4	43027331		0.025885
chr6	43669819	43671462	intergenic|chr6:43669819-43671462	RSPH9	43612766		0.042196
chr6	44040662	44041856	genic|chr6:44040662-44041856	LOC101929705	44042389		0.310037
chr6	45753879	45754939	intergenic|chr6:45753879-45754939	MUT	49431041		0.028266
chr6	45753879	45754939	intergenic|chr6:45753879-45754939	CENPQ	49431095		0.028266
chr6	52415946	52417265	genic|chr6:52415946-52417265	MUT	49431041		0.033204
chr6	52415946	52417265	genic|chr6:52415946-52417265	CENPQ	49431095		0.033204
chr6	52929407	52930916	intergenic|chr6:52929407-52930916	GSTA4	52860178		0.023843
chr6	53223501	53224553	intergenic|chr6:53223501-53224553	ELOVL5	53213977		0.026006
chr6	53412329	53413289	intergenic|chr6:53412329-53413289	GCLC	53409927		0.024592
chr6	53515765	53517266	genic|chr6:53515765-53517266	GCLC	53409927		0.042095
chr6	53658312	53658812	intergenic|chr6:53658312-53658812	LRRC1	53659777		0.116404
chr6	54712549	54713049	genic|chr6:54712549-54713049	FAM83B	54711568		0.059407
chr6	56715974	56717881	genic|chr6:56715974-56717881	ZNF451	56954827		0.036961
chr6	64345415	64347015	intergenic|chr6:64345415-64347015	KHDRBS2	62996132		0.024100
chr6	73329640	73330361	intergenic|chr6:73329640-73330361	KCNQ5	73331570		0.132556
chr6	74404632	74405132	genic|chr6:74404632-74405132	CD109	74405807		0.034432
chr6	74404632	74405132	genic|chr6:74404632-74405132	LOC101928489	74405854		0.034432
chr6	76043842	76044739	genic|chr6:76043842-76044739	FAM135A	71123106		0.023037
chr6	76058666	76059907	genic|chr6:76058666-76059907	MYO6	76458908		0.027088
chr6	78172158	78172658	genic|chr6:78172158-78172658	HTR1B	78173739		0.112286
chr6	78175395	78176775	intergenic|chr6:78175395-78176775	HTR1B	78173739		0.022744
chr6	80254690	80255190	intergenic|chr6:80254690-80255190	LCA5	80247147		0.029569
chr6	80519793	80520993	genic|chr6:80519793-80520993	LINC01621	80521963		0.649054
chr6	88410355	88410955	genic|chr6:88410355-88410955	SMIM8	88032305		0.023093
chr6	88410355	88410955	genic|chr6:88410355-88410955	AKIRIN2	88411985		0.103885
chr6	90063573	90064320	intergenic|chr6:90063573-90064320	UBE2J1	90062619		0.115226
chr6	90119830	90120523	genic|chr6:90119830-90120523	RRAGD	90121995		0.089406
chr6	90276014	90277629	genic|chr6:90276014-90277629	PM20D2	89855768		0.021170
chr6	90276014	90277629	genic|chr6:90276014-90277629	ANKRD6	90142896		0.040800
chr6	94126169	94127506	genic|chr6:94126169-94127506	EPHA7	94129300		0.028836
chr6	97346313	97346813	intergenic|chr6:97346313-97346813	NDUFAF4	97345767		0.069806
chr6	99283572	99284072	genic|chr6:99283572-99284072	POU3F2	99282579		0.035989
chr6	100036375	100037571	intergenic|chr6:100036375-100037571	TSTD3	99968869		0.027972
chr6	100053076	100053576	intergenic|chr6:100053076-100053576	PRDM13	100054649		0.127503
chr6	100060305	100062957	genic|chr6:100060305-100062957	PRDM13	100054649		0.036746
chr6	105306492	105306992	genic|chr6:105306492-105306992	HACE1	105307794		0.090298
chr6	105403303	105404392	intergenic|chr6:105403303-105404392	LIN28B	105404922		0.391628
chr6	105582790	105583290	genic|chr6:105582790-105583290	BVES	105584543		0.055189
chr6	107436690	107438237	intergenic|chr6:107436690-107438237	BEND3	107435636		0.052527
chr6	107812226	107812825	genic|chr6:107812226-107812825	SOBP	107811316		0.135729
chr6	108434597	108435495	intergenic|chr6:108434597-108435495	NR2E1	108487261		0.020359
chr6	108454748	108456285	genic|chr6:108454748-108456285	NR2E1	108487261		0.052802
chr6	108478403	108479810	genic|chr6:108478403-108479810	NR2E1	108487261		0.027753
chr6	108485888	108486509	intergenic|chr6:108485888-108486509	NR2E1	108487261		0.127803
chr6	108488270	108489266	genic|chr6:108488270-108489266	SOBP	107811316		0.022034
chr6	108488270	108489266	genic|chr6:108488270-108489266	NR2E1	108487261		0.249453
chr6	108883742	108884242	genic|chr6:108883742-108884242	FOXO3	108882068		0.042805
chr6	111196749	111198057	genic|chr6:111196749-111198057	AMD1	111195986		0.050251
chr6	111803314	111803814	genic|chr6:111803314-111803814	TRAF3IP2-AS1	111804674		0.037879
chr6	111803314	111803814	genic|chr6:111803314-111803814	REV3L	111804918		0.037879
chr6	112824005	112825149	intergenic|chr6:112824005-112825149	TSPYL4	116575261		0.028368
chr6	114179488	114180766	genic|chr6:114179488-114180766	MARCKS	114178513		0.066945
chr6	116550203	116550863	genic|chr6:116550203-116550863	DSE	116601225		0.038935
chr6	116550203	116550863	genic|chr6:116550203-116550863	TSPYL1	116601280		0.038935
chr6	119558382	119558882	genic|chr6:119558382-119558882	DCBLD1	117803766		0.025299
chr6	119558382	119558882	genic|chr6:119558382-119558882	LOC101927919	117996447		0.026217
chr6	125420338	125421161	intergenic|chr6:125420338-125421161	HDDC2	125623282		0.032717
chr6	126069163	126070092	intergenic|chr6:126069163-126070092	HEY2	126070731		0.275743
chr6	126071349	126071849	genic|chr6:126071349-126071849	HEY2	126070731		0.065277
chr6	127665411	127665911	intergenic|chr6:127665411-127665911	ECHDC1	127664754		0.078380
chr6	127836414	127838279	genic|chr6:127836414-127838279	SOGA3	127840500		0.049873
chr6	132270928	132271518	genic|chr6:132270928-132271518	CTGF	132272518		0.116293
chr6	137807383	137808794	intergenic|chr6:137807383-137808794	OLIG3	137815531		0.033029
chr6	137814268	137814768	genic|chr6:137814268-137814768	OLIG3	137815531		0.086976
chr6	137816336	137817231	intergenic|chr6:137816336-137817231	OLIG3	137815531		0.343345
chr6	137816336	137817231	intergenic|chr6:137816336-137817231	ECT2L	139117247		0.031650
chr6	138427012	138427837	genic|chr6:138427012-138427837	PERP	138428660		0.229753
chr6	139348593	139349262	intergenic|chr6:139348593-139349262	ABRACL	139349818		0.069422
chr6	139688637	139689600	intergenic|chr6:139688637-139689600	PLAGL1	144329553		0.038073
chr6	143380191	143380691	intergenic|chr6:143380191-143380691	AIG1	143381978		0.068738
chr6	144384550	144386433	intergenic|chr6:144384550-144386433	SF3B5	144416754		0.055692
chr6	144536882	144538197	intergenic|chr6:144536882-144538197	PLAGL1	144329553		0.021398
chr6	144536882	144538197	intergenic|chr6:144536882-144538197	SF3B5	144416754		0.022023
chr6	144605804	144608502	intergenic|chr6:144605804-144608502	AIG1	143381978		0.020141
chr6	144605804	144608502	intergenic|chr6:144605804-144608502	ADAT2	143771841		0.021946
chr6	144605804	144608502	intergenic|chr6:144605804-144608502	PEX3	143771917		0.021946
chr6	144605804	144608502	intergenic|chr6:144605804-144608502	FUCA2	143833020		0.027604
chr6	144605804	144608502	intergenic|chr6:144605804-144608502	PLAGL1	144329553		0.033073
chr6	144605804	144608502	intergenic|chr6:144605804-144608502	SF3B5	144416754		0.034040
chr6	144605804	144608502	intergenic|chr6:144605804-144608502	STX11	144471653		0.025252
chr6	144605804	144608502	intergenic|chr6:144605804-144608502	RAB32	146864827		0.020387
chr6	147178331	147179524	genic|chr6:147178331-147179524	STXBP5	147525493		0.026892
chr6	147178331	147179524	genic|chr6:147178331-147179524	STXBP5-AS1	147525750		0.026892
chr6	147827675	147828460	intergenic|chr6:147827675-147828460	SAMD5	147829827		0.151389
chr6	149637816	149639695	genic|chr6:149637816-149639695	UST-AS1	149285820		0.033626
chr6	149637816	149639695	genic|chr6:149637816-149639695	ULBP2	150263073		0.020169
chr6	150069792	150070292	intergenic|chr6:150069792-150070292	PCMT1	150070830		0.024841
chr6	150286308	150286808	genic|chr6:150286308-150286808	ULBP1	150285109		0.064466
chr6	151561798	151562803	genic|chr6:151561798-151562803	AKAP12	151561133		0.243302
chr6	153450898	153451530	genic|chr6:153450898-153451530	RGS17	153452389		0.114000
chr6	157099570	157100222	genic|chr6:157099570-157100222	ARID1B	157099063		0.079962
chr6	157100775	157101275	genic|chr6:157100775-157101275	ARID1B	157099063		0.025126
chr6	157342934	157343739	genic|chr6:157342934-157343739	ARID1B	157099063		0.045697
chr6	160181595	160182095	genic|chr6:160181595-160182095	ACAT2	160182988		0.070656
chr6	163762554	163763280	genic|chr6:163762554-163763280	DKFZp451B082	163768065		0.020367
chr6	164364333	164365765	intergenic|chr6:164364333-164365765	DKFZp451B082	163768065		0.020615
chr6	166582965	166583465	intergenic|chr6:166582965-166583465	T	166582157		0.078637
chr6	166795235	166795735	genic|chr6:166795235-166795735	MPC1	166796501		0.070038
chr6	167040523	167042110	genic|chr6:167040523-167042110	RPS6KA2-AS1	167317185		0.023956
chr6	167317723	167318638	genic|chr6:167317723-167318638	RPS6KA2-AS1	167317185		0.052558
chr6	168225703	168226825	genic|chr6:168225703-168226825	AFDN-AS1	168227476		0.263768
chr6	168225703	168226825	genic|chr6:168225703-168226825	AFDN	168227670		0.263768
chr6	170210240	170211663	intergenic|chr6:170210240-170211663	LINC00574	170190168		0.040838
chr6	170395570	170396972	intergenic|chr6:170395570-170396972	LOC154449	170571657		0.020235
chr6	170395570	170396972	intergenic|chr6:170395570-170396972	LINC01624	170581561		0.021560
chr6	170544742	170546273	intergenic|chr6:170544742-170546273	LOC154449	170571657		0.023174
chr6	170544742	170546273	intergenic|chr6:170544742-170546273	LINC01624	170581561		0.024691
chr6	170572659	170573159	intergenic|chr6:170572659-170573159	LOC154449	170571657		0.096646
chr6	170579148	170579648	genic|chr6:170579148-170579648	LINC01624	170581561		0.026367
chr6	170605467	170607430	intergenic|chr6:170605467-170607430	LOC101929523	169613306		0.024322
